job_name,company_name,city,area_code_name,industry,salary_min,salary_max,salary_avg,degree,head_count,company_size,company_property,major,skills,publish_date,update_date,job_id,recruit_type,source,keyword,degree_clean,degree_level,salary_level,combined_text,skill_keywords,job_direction,is_high_salary
机械设计工程师,浙江东竹生物科技股份有限公司,衢州,浙江,,5000.0,10000.0,7500.0,本科及以上,1,1-49人,民营企业,机械设计,五险一金，岗位晋升，弹性工作，年终分红，午餐补助,2026-04-26,2026-04-27,4QXXgCf3xTbG3D465DYur5,0,国家大学生就业服务平台,工程师,本科及以上,2,5K-8K,机械设计工程师 机械设计 五险一金，岗位晋升，弹性工作，年终分红，午餐补助 工程师,机械、设计,制造/工程类,0
产品技术支持工程师,开山控股集团股份有限公司,衢州,浙江,,8000.0,14000.0,11000.0,本科及以上,2,1000-4999人,股份制企业,机械,五险一金，技能培训，定期体检，年终奖，提供住宿,2026-04-21,2026-06-04,Sq51FdDAGYsUprpi6zm2w7,0,国家大学生就业服务平台,工程师,本科及以上,2,8K-12K,产品技术支持工程师 机械 五险一金，技能培训，定期体检，年终奖，提供住宿 工程师,机械,制造/工程类,0
科研助理,浙江东竹生物科技股份有限公司,衢州,浙江,,20000.0,30000.0,25000.0,博士及以上,1,1-49人,民营企业,制浆造纸工程，材料学、化工、生物工程,五险一金，岗位晋升，弹性工作，年终分红，午餐补助,2026-05-27,2026-05-28,BbBiwf4sGZsvQWNUZ1sMkQ,0,国家大学生就业服务平台,助理,博士及以上,4,20K以上,科研助理 制浆造纸工程，材料学、化工、生物工程 五险一金，岗位晋升，弹性工作，年终分红，午餐补助 助理,,行政/人力类,1
数控机加工,杭州大和热磁电子有限公司,衢州,浙江,,5500.0,9000.0,7250.0,专科及以上,20,5000以上,外商独资/外企代表处,数控 机械 机电 电气,,2026-06-14,2026-06-15,QosY8cUrwDJGz3kqdPNHT7,0,国家大学生就业服务平台,技术,专科及以上,1,5K-8K,数控机加工 数控 机械 机电 电气  技术,机械,制造/工程类,0
焊接技术员,浙江东竹生物科技股份有限公司,衢州,浙江,,5000.0,9000.0,7000.0,本科及以上,1,1-49人,民营企业,焊接技术与工程,五险一金，岗位晋升，弹性工作，年终分红，午餐补助,2026-06-08,2026-06-09,KdGh4vK2GGBPAQqUu6hYC5,0,国家大学生就业服务平台,技术,本科及以上,2,5K-8K,焊接技术员 焊接技术与工程 五险一金，岗位晋升，弹性工作，年终分红，午餐补助 技术,,其他类,0
招标代理,浙江信达工程咨询有限公司龙游分公司,衢州,浙江,,3000.0,5000.0,4000.0,本科及以上,1,1-49人,股份制企业,不限定专业,,2026-06-05,2026-06-05,VZJkvQpZnwtHmqpNMHycvk,0,国家大学生就业服务平台,技术,本科及以上,2,5K以下,招标代理 不限定专业  技术,,其他类,0
仓管员,浙江龙游道明光学有限公司,衢州,浙江,,4000.0,5500.0,4750.0,专科及以上,2,100-499人,上市公司,物流管理 供应链管理 ？工业工程,五险一金，岗位晋升，技能培训，定期体检，绩效奖金，午餐补助，高温补贴，通讯津贴，节日礼物，提供住宿,2026-05-23,2026-05-25,GdCF2NRX3yftof5ehUNEF9,0,国家大学生就业服务平台,技术,专科及以上,1,5K以下,仓管员 物流管理 供应链管理 ？工业工程 五险一金，岗位晋升，技能培训，定期体检，绩效奖金，午餐补助，高温补贴，通讯津贴，节日礼物，提供住宿 技术,,教育/培训类,0
制浆造纸技术员,浙江东竹生物科技股份有限公司,衢州,浙江,,5000.0,9000.0,7000.0,本科及以上,3,1-49人,民营企业,制浆造纸工程,五险一金，岗位晋升，弹性工作，年终分红，午餐补助,2026-05-23,2026-05-25,EddcTLwiQRMWbWtBpsDEDy,0,国家大学生就业服务平台,技术,本科及以上,2,5K-8K,制浆造纸技术员 制浆造纸工程 五险一金，岗位晋升，弹性工作，年终分红，午餐补助 技术,,其他类,0
总经办专员,浙江龙游道明光学有限公司,衢州,浙江,,6000.0,9000.0,7500.0,本科及以上,2,100-499人,上市公司,财务管理 会计学 审计学 税务学 统计学,五险一金，岗位晋升，技能培训，定期体检，绩效奖金，午餐补助，高温补贴，通讯津贴，节日礼物，提供住宿,2026-05-22,2026-05-29,NUea8LSxFtu9d49F1eYrfv,0,国家大学生就业服务平台,技术,本科及以上,2,5K-8K,总经办专员 财务管理 会计学 审计学 税务学 统计学 五险一金，岗位晋升，技能培训，定期体检，绩效奖金，午餐补助，高温补贴，通讯津贴，节日礼物，提供住宿 技术,会计、财务,财务/审计类,0
管培生,浙江志高机械股份有限公司,衢州,浙江,,6000.0,10000.0,8000.0,本科及以上,20,500-999人,上市公司,机械相关专业 西班牙语 阿拉伯语 葡萄牙语 法语 蒙古语,五险一金，带薪年假，岗位晋升，技能培训，定期体检，绩效奖金，交通补助，午餐补助，节日礼物，提供住宿,2026-05-09,2026-05-11,CYk4J2NuyBbrJkQcaFjTXD,0,国家大学生就业服务平台,机械,本科及以上,2,8K-12K,管培生 机械相关专业 西班牙语 阿拉伯语 葡萄牙语 法语 蒙古语 五险一金，带薪年假，岗位晋升，技能培训，定期体检，绩效奖金，交通补助，午餐补助，节日礼物，提供住宿 机械,机械,制造/工程类,0
民用实习见习岗,江山热威电热科技有限公司,衢州,浙江,,3500.0,6000.0,4750.0,专科及以上,30,500-999人,上市公司,理工科,五险一金，岗位晋升，技能培训，年底双薪，午餐补助，节日礼物，免费加班餐，提供住宿,2026-05-18,2026-05-19,DMgPbbKkvDXoRoTgmQEv9X,0,国家大学生就业服务平台,实习,专科及以上,1,5K以下,民用实习见习岗 理工科 五险一金，岗位晋升，技能培训，年底双薪，午餐补助，节日礼物，免费加班餐，提供住宿 实习,,教育/培训类,0
生产操作工（实习生 / 应届生）,浙江极电能源管理科技有限公司,衢州,浙江,,6000.0,8000.0,7000.0,专科及以上,30,100-499人,民营企业,材料 电化学 新能源 车辆工程 电气 机械 机电一体化 电机 自动化 能源工程 电气工程 储能 工业工程 物流管理 汽车制造与装配技术 汽车制造类 建筑工程技术 计算机应用技术 车辆工程 机械设计制造及其自动化 机电一体化技术 工业机器人技术 新能源汽车技术 电气自动化 土木工程 电子应用技术 物联网技术 数控技术 智能焊接技术 轨道交通运输 土木水利 城市轨道交通运营管理 建筑装饰工程技术 工商企业 机械相关专业,五险一金，带薪年假，岗位晋升，技能培训，弹性工作，提供住宿,2026-04-20,2026-05-21,GVxi7F4LA5kmHLY3Y7HDTq,0,国家大学生就业服务平台,实习,专科及以上,1,5K-8K,生产操作工（实习生 / 应届生） 材料 电化学 新能源 车辆工程 电气 机械 机电一体化 电机 自动化 能源工程 电气工程 储能 工业工程 物流管理 汽车制造与装配技术 汽车制造类 建筑工程技术 计算机应用技术 车辆工程 机械设计制造及其自动化 机电一体化技术 工业机器人技术 新能源汽车技术 电气自动化 土木工程 电子应用技术 物联网技术 数控技术 智能焊接技术 轨道交通运输 土木水利 城市轨道交通运营管理 建筑装饰工程技术 工商企业 机械相关专业 五险一金，带薪年假，岗位晋升，技能培训，弹性工作，提供住宿 实习,机械、设计、运营,运营/传媒类,0
前端开发工程师（2026 应届生 / 可实习转正）,舟山市唯芸社信息科技有限公司,舟山,浙江,,4000.0,8000.0,6000.0,本科及以上,1,1-49人,民营企业,计算机工程 软件工程 大数据等相关专业,,2026-04-30,2026-05-20,CqPvgaVrvJcFw6CmDiGNRS,0,国家大学生就业服务平台,工程师,本科及以上,2,5K-8K,前端开发工程师（2026 应届生 / 可实习转正） 计算机工程 软件工程 大数据等相关专业  工程师,,技术/数据类,0
行政文员,舟山市龙山船厂有限公司,舟山,浙江,,6000.0,7000.0,6500.0,本科及以上,3,500-999人,民营企业,工商管理 汉语言 英语 酒店管理 邮轮服务 空乘,五险一金，岗位晋升，技能培训，扁平管理，年终奖，年底双薪，交通补助，午餐补助，通讯津贴，提供住宿,2026-06-02,2026-06-04,AeoasYRkt91snguJQa42c3,0,国家大学生就业服务平台,行政,本科及以上,2,5K-8K,行政文员 工商管理 汉语言 英语 酒店管理 邮轮服务 空乘 五险一金，岗位晋升，技能培训，扁平管理，年终奖，年底双薪，交通补助，午餐补助，通讯津贴，提供住宿 行政,英语、行政,行政/人力类,0
实习报价员,舟山市鑫亚船舶修造有限公司,舟山,浙江,,6000.0,8000.0,7000.0,本科及以上,5,5000以上,民营企业,,五险一金，岗位晋升，技能培训，定期体检，年终奖，专项奖金，绩效奖金，高温补贴，提供住宿,2026-06-10,2026-06-11,Kr3jbyxwZg9YjiyuaQn3U2,0,国家大学生就业服务平台,技术,本科及以上,2,5K-8K,实习报价员  五险一金，岗位晋升，技能培训，定期体检，年终奖，专项奖金，绩效奖金，高温补贴，提供住宿 技术,,教育/培训类,0
机电、船体、涂装、安全技术员,舟山市鑫亚船舶修造有限公司,舟山,浙江,,7000.0,10000.0,8500.0,本科及以上,20,5000以上,民营企业,轮机工程、船舶与海洋工程、船舶电气,五险一金，岗位晋升，技能培训，定期体检，年终奖，专项奖金，绩效奖金，高温补贴，提供住宿,2026-06-10,2026-06-11,FwyqaNvY2vsq7wC54teuXQ,0,国家大学生就业服务平台,技术,本科及以上,2,8K-12K,机电、船体、涂装、安全技术员 轮机工程、船舶与海洋工程、船舶电气 五险一金，岗位晋升，技能培训，定期体检，年终奖，专项奖金，绩效奖金，高温补贴，提供住宿 技术,,制造/工程类,0
测绘,舟山市规划建筑设计研究院有限公司,舟山,浙江,,6000.0,8000.0,7000.0,本科及以上,1,100-499人,国有企业,测绘相关专业,五险一金，带薪年假，岗位晋升，弹性工作，定期体检，年终奖，年度旅游，午餐补助，高温补贴，提供住宿,2026-06-04,2026-06-12,9JDCAQFGm7NzxSFKByRe7y,0,国家大学生就业服务平台,技术,本科及以上,2,5K-8K,测绘 测绘相关专业 五险一金，带薪年假，岗位晋升，弹性工作，定期体检，年终奖，年度旅游，午餐补助，高温补贴，提供住宿 技术,,其他类,0
